Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.07544,05/01/2018,USD,17.89,305.48,305.48,18.13
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.38435,05/01/2018,USD,195.0922,270.08,270.08,16.03
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27037,05/01/2018,USD,134.2917,170.6,170.6,10.12
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.41338,05/01/2018,USD,152.24,215.17,215.17,12.77
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,05/01/2018,USD,18.9,289.23,289.23,17.16
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,05/01/2018,USD,201.27,274.09,274.09,15.15
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,05/01/2018,USD,166.44,192.7,192.7,10.65
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,05/01/2018,USD,17.89,328.02,328.02,18.13
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,05/01/2018,USD,195.0922,290.03,290.03,16.03
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,05/01/2018,USD,134.2917,183.24,183.24,10.13
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,05/01/2018,USD,152.24,231.06,231.06,12.77
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,05/01/2018,USD,18.9,310.59,310.59,17.16
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,05/01/2018,USD,201.27,2453,19133.42,15.14
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,05/01/2018,USD,166.44,1730.33,13496.55,10.68
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,05/01/2018,USD,17.89,2954.76,23047.12,18.24
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,05/01/2018,USD,195.0922,2595.03,20241.22,16.02
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,05/01/2018,USD,134.2917,1638.95,12783.79,10.12
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,05/01/2018,USD,152.24,2059.87,16066.96,12.72
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,05/01/2018,USD,18.9,2767.28,21584.77,17.08
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.91395,05/01/2018,USD,201.27,1592.84,12424.16,15.29
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.57672,05/01/2018,USD,166.44,1094.63,8538.11,10.51
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,97.83955,05/01/2018,USD,17.89,1750.35,13652.73,16.8
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.37091,05/01/2018,USD,195.0922,1633.1,12738.17,15.68
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.86407,05/01/2018,USD,134.2917,1056.08,8237.42,10.14
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.24595,05/01/2018,USD,152.24,1407.6,10979.31,13.51
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.5972,05/01/2018,USD,18.9,1882.39,14682.62,18.07
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,05/01/2018,USD,201.27,6023.33,46981.96,15.14
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,05/01/2018,USD,166.44,4248.84,33140.93,10.68
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,05/01/2018,USD,17.89,7255.41,56592.16,18.24
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,05/01/2018,USD,195.0922,6372.09,49702.33,16.02
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,05/01/2018,USD,134.2917,4024.46,31390.8,10.12
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,05/01/2018,USD,152.24,5058,39452.39,12.72
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,05/01/2018,USD,18.9,6795.06,53001.46,17.08
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,05/01/2018,USD,201.27,169.67,1323.43,15.15
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,05/01/2018,USD,166.44,119.29,930.47,10.65
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,05/01/2018,USD,17.89,203.03,1583.6,18.12
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,05/01/2018,USD,195.0922,179.52,1400.26,16.03
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,05/01/2018,USD,134.2917,113.4,884.5,10.12
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,05/01/2018,USD,152.24,143.01,1115.5,12.77
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,05/01/2018,USD,18.9,192.25,1499.55,17.16
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,05/01/2018,USD,201.27,524.9,4094.22,15.14
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,05/01/2018,USD,166.44,370.26,2888.02,10.68
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,05/01/2018,USD,17.89,632.27,4931.7,18.24
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,05/01/2018,USD,195.0922,555.29,4331.3,16.02
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,05/01/2018,USD,134.2917,350.71,2735.5,10.12
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,05/01/2018,USD,152.24,440.78,3438.08,12.72
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,05/01/2018,USD,18.9,592.16,4618.81,17.08
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,05/01/2018,USD,201.27,200.72,1565.6,15.14
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,05/01/2018,USD,166.44,141.65,1104.87,10.68
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,05/01/2018,USD,17.89,241.89,1886.75,18.24
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,05/01/2018,USD,195.0922,212.37,1656.51,16.02
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,05/01/2018,USD,134.2917,134.11,1046.08,10.12
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,05/01/2018,USD,152.24,168.59,1314.99,12.72
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,05/01/2018,USD,18.9,226.5,1766.71,17.08
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,05/01/2018,USD,152.24,1869.96,14585.72,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.0626,05/01/2018,GBP,0.4359,0.46,4.8,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,05/01/2018,USD,1282.13,11732.21,91511.22,25.14
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,05/01/2018,USD,13.57,12137.96,94676.08,26.01
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,05/01/2018,USD,30.34,10560.6,82372.69,22.63
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,04/01/2018,USD,100.46,12237.19,95450.05,26.22
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,05/01/2018,USD,201.27,1951.17,15219.11,15.14
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,05/01/2018,USD,166.44,1376.34,10735.48,10.68
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,05/01/2018,USD,17.89,2350.28,18332.17,18.24
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,05/01/2018,USD,195.0922,2064.15,16100.34,16.02
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,05/01/2018,USD,134.2917,1303.66,10168.53,10.12
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,05/01/2018,USD,152.24,1638.46,12780.01,12.72
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,05/01/2018,USD,18.9,2201.16,17169.03,17.08
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,05/01/2018,USD,201.27,152.24,1187.46,15.14
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,05/01/2018,USD,166.44,107.37,837.46,10.68
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,05/01/2018,USD,17.89,183.36,1430.17,18.24
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,05/01/2018,USD,195.0922,161.05,1256.19,16.02
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,05/01/2018,USD,134.2917,101.68,793.12,10.12
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,05/01/2018,USD,152.24,127.87,997.37,12.72
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,05/01/2018,USD,18.9,171.67,1339.05,17.08
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,05/01/2018,USD,201.27,437.12,3409.52,15.14
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,05/01/2018,USD,166.44,308.34,2405.07,10.68
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,05/01/2018,USD,17.89,526.53,4106.92,18.24
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,05/01/2018,USD,195.0922,462.43,3606.93,16.02
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,05/01/2018,USD,134.2917,292.06,2278.07,10.12
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,05/01/2018,USD,152.24,367.06,2863.07,12.72
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,05/01/2018,USD,18.9,493.14,3846.46,17.08
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2956,05/01/2018,USD,201.27,864.58,6743.69,15.18
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.63347,05/01/2018,USD,166.44,604.75,4717.09,10.62
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.53063,05/01/2018,USD,17.89,1011.33,7888.4,17.76
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.64116,05/01/2018,USD,195.0922,905.45,7062.54,15.9
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.29508,05/01/2018,USD,134.2917,576.79,4498.99,10.13
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.83312,05/01/2018,USD,152.24,735.79,5739.19,12.92
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.73825,05/01/2018,USD,18.9,996.75,7774.67,17.5
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,05/01/2018,USD,201.27,3194.4,24916.31,15.15
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,05/01/2018,USD,166.44,2245.81,17517.33,10.65
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,05/01/2018,USD,17.89,3822.36,29814.38,18.12
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,05/01/2018,USD,195.0922,3379.84,26362.75,16.03
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,05/01/2018,USD,134.2917,2134.87,16651.99,10.12
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,05/01/2018,USD,152.24,2692.5,21001.52,12.77
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,05/01/2018,USD,18.9,3619.36,28231.02,17.16
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,05/01/2018,USD,201.27,2782.72,21705.22,15.15
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,05/01/2018,USD,166.44,1956.34,15259.42,10.65
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,05/01/2018,USD,17.89,3329.69,25971.61,18.12
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,05/01/2018,USD,195.0922,2944.21,22964.81,16.03
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,05/01/2018,USD,134.2917,1859.73,14505.88,10.12
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,05/01/2018,USD,152.24,2345.43,18294.38,12.77
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,05/01/2018,USD,18.9,3152.83,24592.04,17.16
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,05/01/2018,USD,15.61,1137.51,8872.54,13.25
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,05/01/2018,EUR,25.43,1239.57,11456.91,17.12
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,05/01/2018,USD,32.43,1210.19,9439.45,14.1
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,05/01/2018,USD,184.25,3313.39,25844.47,38.61
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,05/01/2018,USD,31.3,453.35,3536.1,5.28
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,05/01/2018,EUR,70.31,842.6,7787.88,11.63
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,05/01/2018,USD,15.61,704.47,5494.86,14.72
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,04/01/2018,USD,201.26,51.21,399.41,1.07
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,05/01/2018,USD,32.43,38.52,300.45,0.8
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,05/01/2018,USD,184.25,1965.1,15327.75,41.05
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,05/01/2018,GBP,31.22,18.91,195.92,0.52
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,05/01/2018,USD,31.3,712.14,5554.69,14.88
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,05/01/2018,USD,46.75,25.84,201.58,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,05/01/2018,USD,19.6,26.2,204.38,0.55
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,05/01/2018,USD,30.81,587.13,4579.59,12.27
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,05/01/2018,USD,52.52,25.55,199.26,0.53
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,05/01/2018,EUR,70.31,527.67,4877.03,13.06
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,05/01/2018,USD,15.61,3559.73,27765.92,15.32
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,05/01/2018,EUR,25.43,2647.5,24469.96,13.5
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,05/01/2018,USD,32.43,2626.63,20487.75,11.3
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,05/01/2018,USD,65.0008,371.37,2896.68,1.6
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,05/01/2018,USD,184.25,7351.04,57338.09,31.63
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,05/01/2018,USD,31.3,589.49,4598.04,2.54
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,04/01/2018,USD,182.01,613.33,4783.95,2.64
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,05/01/2018,USD,15.78,256.67,2002,1.1
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,05/01/2018,USD,46.75,540.08,4212.66,2.32
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,05/01/2018,USD,20.2525,820.61,6400.76,3.53
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,05/01/2018,USD,52.52,1401.16,10929.05,6.03
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,05/01/2018,USD,40.27,489.88,3821.03,2.11
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,05/01/2018,EUR,70.31,1252.17,11573.4,6.38
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,05/01/2018,USD,15.61,1657.92,12931.76,14.39
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,05/01/2018,USD,65.0008,1020.64,7960.96,8.86
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,05/01/2018,EUR,46.15,50.52,466.98,0.52
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,04/01/2018,USD,185.56,62.14,484.69,0.54
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,05/01/2018,USD,184.25,5263.92,41058.6,45.69
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,05/01/2018,GBP,31.22,45.38,470.21,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,05/01/2018,USD,31.3,1707.74,13320.36,14.82
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,05/01/2018,USD,30.3,62.92,490.74,0.55
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,05/01/2018,USD,30.34,62.55,487.92,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,05/01/2018,USD,40.27,62.69,488.96,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,05/01/2018,EUR,70.31,1265.31,11694.79,13.02
