Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.3723,15/12/2017,USD,130.641,1616.33,12607.37,10.08
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.76443,15/12/2017,USD,152.15,2094.26,16335.21,13.06
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),149.03597,15/12/2017,USD,18.92,2819.76,21994.13,17.59
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,15/12/2017,USD,196.83,174.44,1360.61,15.16
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,15/12/2017,USD,159.39,120.09,936.72,10.44
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,15/12/2017,USD,17.31,206.52,1610.83,17.95
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,15/12/2017,USD,186.8433,180.75,1409.82,15.71
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,15/12/2017,USD,130.641,115.97,904.55,10.08
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,15/12/2017,USD,152.15,150.26,1172.01,13.06
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,15/12/2017,USD,18.92,202.31,1578.06,17.59
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.47686,15/12/2017,USD,196.83,1274.84,1274.84,15.16
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.50643,15/12/2017,USD,159.39,877.67,877.67,10.44
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,87.1917,15/12/2017,USD,17.31,1509.29,1509.29,17.95
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.06984,15/12/2017,USD,186.8433,1320.95,1320.95,15.71
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.48748,15/12/2017,USD,130.641,847.53,847.53,10.08
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.21743,15/12/2017,USD,152.15,1098.13,1098.13,13.06
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),78.14926,15/12/2017,USD,18.92,1478.58,1478.58,17.59
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.27487,15/12/2017,USD,196.83,250.93,250.93,15.16
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.08387,15/12/2017,USD,159.39,172.76,172.76,10.44
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.16257,15/12/2017,USD,17.31,297.08,297.08,17.95
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.39143,15/12/2017,USD,186.8433,259.98,259.98,15.71
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27687,15/12/2017,USD,130.641,166.81,166.81,10.08
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.42061,15/12/2017,USD,152.15,216.15,216.15,13.06
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.38164,15/12/2017,USD,18.92,291.02,291.02,17.59
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.36952,15/12/2017,USD,196.83,269.56,269.56,15.16
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.16436,15/12/2017,USD,159.39,185.59,185.59,10.44
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.43922,15/12/2017,USD,17.31,319.18,319.18,17.95
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.49507,15/12/2017,USD,186.8433,279.34,279.34,15.71
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.37218,15/12/2017,USD,130.641,179.26,179.26,10.08
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.52637,15/12/2017,USD,152.15,232.24,232.24,13.06
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.52641,15/12/2017,USD,18.92,312.68,312.68,17.59
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.24886,15/12/2017,USD,196.83,2410.94,18805.36,15.16
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.44834,15/12/2017,USD,159.39,1665.36,12989.82,10.47
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.99258,15/12/2017,USD,17.31,2873.33,22411.99,18.07
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.36839,15/12/2017,USD,186.8433,2497.79,19482.79,15.71
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.26571,15/12/2017,USD,130.641,1602.4,12498.76,10.08
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.59838,15/12/2017,USD,152.15,2068.99,16138.15,13.01
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.15257,15/12/2017,USD,18.92,2784.13,21716.19,17.51
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.92975,15/12/2017,USD,196.83,1560.81,12174.34,15.3
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.58981,15/12/2017,USD,159.39,1050.35,8192.73,10.3
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,98.03436,15/12/2017,USD,17.31,1696.97,13236.4,16.63
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.38763,15/12/2017,USD,186.8433,1567.17,12223.95,15.36
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.87971,15/12/2017,USD,130.641,1029.41,8029.42,10.09
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.26441,15/12/2017,USD,152.15,1409.58,10994.72,13.82
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.79604,15/12/2017,USD,18.92,1888.14,14727.5,18.51
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,15/12/2017,USD,196.83,5890.45,45945.55,15.16
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,15/12/2017,USD,159.39,4068.87,31737.16,10.47
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,15/12/2017,USD,17.31,7020.18,54757.42,18.07
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,15/12/2017,USD,186.8433,6102.67,47600.81,15.71
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,15/12/2017,USD,130.641,3915.06,30537.45,10.08
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,15/12/2017,USD,152.15,5055.01,39429.07,13.01
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,15/12/2017,USD,18.92,6802.25,53057.55,17.51
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,15/12/2017,USD,196.83,165.93,1294.24,15.16
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,15/12/2017,USD,159.39,114.24,891.06,10.44
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,15/12/2017,USD,17.31,196.44,1532.25,17.95
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,15/12/2017,USD,186.8433,171.93,1341.05,15.71
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,15/12/2017,USD,130.641,110.31,860.45,10.08
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,15/12/2017,USD,152.15,142.93,1114.84,13.06
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,15/12/2017,USD,18.92,192.45,1501.14,17.59
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,15/12/2017,USD,196.83,513.32,4003.9,15.16
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,15/12/2017,USD,159.39,354.58,2765.69,10.47
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,15/12/2017,USD,17.31,611.77,4771.81,18.07
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,15/12/2017,USD,186.8433,531.82,4148.16,15.71
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,15/12/2017,USD,130.641,341.17,2661.14,10.08
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,15/12/2017,USD,152.15,440.52,3436.04,13.01
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,15/12/2017,USD,18.92,592.78,4623.7,17.51
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,15/12/2017,USD,196.83,196.29,1531.07,15.16
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,15/12/2017,USD,159.39,135.65,1058.07,10.47
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,15/12/2017,USD,17.31,234.05,1825.58,18.07
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,15/12/2017,USD,186.8433,203.39,1586.47,15.71
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,15/12/2017,USD,130.641,130.47,1017.64,10.07
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,15/12/2017,USD,152.15,168.49,1314.22,13.01
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,15/12/2017,USD,18.92,226.74,1768.58,17.51
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,15/12/2017,USD,152.15,1885.98,14710.62,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.0626,15/12/2017,GBP,0.4323,0.46,4.67,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,15/12/2017,USD,1194.33,10928.79,85244.55,24.75
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,15/12/2017,USD,12.92,11556.55,90141.11,26.17
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,15/12/2017,USD,28.75,10007.16,78055.86,22.66
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,14/12/2017,USD,95.81,11670.76,91031.95,26.43
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,15/12/2017,USD,196.83,1908.13,14883.38,15.16
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,15/12/2017,USD,159.39,1318.05,10280.75,10.47
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,15/12/2017,USD,17.31,2274.08,17737.84,18.07
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,15/12/2017,USD,186.8433,1976.87,15419.58,15.71
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,15/12/2017,USD,130.641,1268.22,9892.1,10.08
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,15/12/2017,USD,152.15,1637.49,12772.46,13.01
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,15/12/2017,USD,18.92,2203.49,17187.2,17.51
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,15/12/2017,USD,196.83,148.88,1161.27,15.16
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,15/12/2017,USD,159.39,102.82,801.99,10.47
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,15/12/2017,USD,17.31,177.41,1383.8,18.07
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,15/12/2017,USD,186.8433,154.24,1203.08,15.71
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,15/12/2017,USD,130.641,98.92,771.56,10.07
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,15/12/2017,USD,152.15,127.79,996.78,13.01
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,15/12/2017,USD,18.92,171.85,1340.47,17.5
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,15/12/2017,USD,196.83,427.48,3334.31,15.16
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,15/12/2017,USD,159.39,295.28,2303.19,10.47
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,15/12/2017,USD,17.31,509.46,3973.77,18.07
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,15/12/2017,USD,186.8433,442.87,3454.42,15.71
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,15/12/2017,USD,130.641,284.12,2216.14,10.08
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,15/12/2017,USD,152.15,366.84,2861.37,13.01
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,15/12/2017,USD,18.92,493.66,3850.53,17.51
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2177,15/12/2017,USD,196.83,830.17,6475.33,15.2
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.56994,15/12/2017,USD,159.39,569.01,4438.3,10.42
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.63904,15/12/2017,USD,17.31,963.11,7512.27,17.63
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.56028,15/12/2017,USD,186.8433,852.06,6646.05,15.6
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.21739,15/12/2017,USD,130.641,550.96,4297.52,10.09
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.73207,15/12/2017,USD,152.15,719.98,5615.88,13.18
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.65192,15/12/2017,USD,18.92,977.25,7622.58,17.89
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,15/12/2017,USD,196.83,3123.93,24366.66,15.16
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,15/12/2017,USD,159.39,2150.68,16775.34,10.44
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,15/12/2017,USD,17.31,3698.43,28847.79,17.95
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,15/12/2017,USD,186.8433,3236.93,25248.08,15.71
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,15/12/2017,USD,130.641,2076.83,16199.3,10.08
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,15/12/2017,USD,152.15,2690.91,20989.11,13.06
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,15/12/2017,USD,18.92,3623.19,28260.89,17.59
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,15/12/2017,USD,196.83,2721.33,21226.41,15.16
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,15/12/2017,USD,159.39,1873.47,14613.07,10.44
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,15/12/2017,USD,17.31,3221.74,25129.61,17.95
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,15/12/2017,USD,186.8433,2819.72,21993.81,15.71
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,15/12/2017,USD,130.641,1809.17,14111.54,10.08
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,15/12/2017,USD,152.15,2344.05,18283.57,13.06
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,15/12/2017,USD,18.92,3156.16,24618.06,17.59
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.23646,15/12/2017,USD,15.16,1110.26,8660.06,13.62
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.98936,15/12/2017,EUR,24.79,1214.45,10942.31,17.21
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.50439,15/12/2017,USD,31.07,1165.26,9089.04,14.29
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.04136,15/12/2017,USD,171.02,2914.41,22732.42,35.75
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.5567,15/12/2017,USD,29.15,424.33,3309.76,5.21
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,6.98635,15/12/2017,USD,26.35,184.09,1435.9,2.26
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.04432,15/12/2017,EUR,68.32,822.87,7414.14,11.66
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,42.6788,15/12/2017,USD,15.16,647.01,5046.68,15.02
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,8.38532,15/12/2017,USD,171.02,1434.06,11185.65,33.29
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.78897,15/12/2017,USD,29.15,664.3,5181.53,15.42
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,14.59743,15/12/2017,USD,26.35,384.64,3000.21,8.93
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.08701,15/12/2017,USD,30.6,584.06,4555.69,13.56
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.51704,15/12/2017,EUR,68.32,513.56,4627.27,13.77
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,229.18778,15/12/2017,USD,15.16,3474.49,27101,15.67
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.63266,15/12/2017,EUR,24.79,2593.84,23370.84,13.51
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.40096,15/12/2017,USD,31.07,2529.13,19727.2,11.4
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.17752,15/12/2017,USD,171.02,6016.06,46925.26,27.13
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.92828,15/12/2017,USD,29.15,551.76,4303.72,2.49
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,42.86208,15/12/2017,USD,27.54,1180.42,9207.29,5.32
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.38667,14/12/2017,USD,177.41,600.83,4686.47,2.71
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.34707,15/12/2017,USD,15.77,257.79,2010.79,1.16
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.07042,15/12/2017,USD,26.35,54.56,425.53,0.25
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.61066,15/12/2017,USD,44.91,521.43,4067.19,2.35
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.72256,15/12/2017,USD,19.0979,777.72,6066.18,3.51
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,14.99722,15/12/2017,USD,30.6,458.91,3579.54,2.07
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.63303,15/12/2017,USD,50.52,1345.5,10494.91,6.07
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.89881,15/12/2017,EUR,68.32,1222.85,11018,6.37
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,102.34533,15/12/2017,USD,15.16,1551.56,12102.13,15.02
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,20.10794,15/12/2017,USD,171.02,3438.86,26823.11,33.29
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.64983,15/12/2017,USD,29.15,1593.04,12425.73,15.42
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,35.00661,15/12/2017,USD,26.35,922.42,7194.91,8.93
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,45.77345,15/12/2017,USD,30.6,1400.67,10925.21,13.56
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.02568,15/12/2017,EUR,68.32,1231.51,11096.09,13.77
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,47.86413,15/12/2017,USD,15.16,725.62,5659.84,27.02
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.71679,15/12/2017,EUR,24.79,191.3,1723.63,8.23
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.46347,15/12/2017,USD,31.07,542.59,4232.2,20.21
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.37294,15/12/2017,USD,171.02,576.84,4499.35,21.48
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.95127,15/12/2017,USD,12.9,25.17,196.34,0.94
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,3.98783,15/12/2017,USD,26.35,105.08,819.62,3.91
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.83519,15/12/2017,USD,44.91,82.42,642.86,3.07
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.74538,15/12/2017,USD,50.52,88.18,687.78,3.28
