Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,31.72307,29/11/2017,USD,188.2509,5971.9,46580.79,15.9
30256,30256,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.10995,29/11/2017,USD,130.1266,3787.98,29546.23,10.09
30256,30256,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),32.38518,29/11/2017,USD,152.11,4926.11,38423.66,13.12
30256,30256,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),350.66328,29/11/2017,USD,18.91,6631.04,51722.13,17.66
30256,30256,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.35193,29/11/2017,USD,193.41,2388.99,18634.1,14.97
30256,30256,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,10.50124,29/11/2017,USD,158.49,1664.34,12981.86,10.43
30256,30256,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,166.28205,29/11/2017,USD,17.12,2846.75,22204.64,17.84
30256,30256,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.48274,29/11/2017,USD,188.2509,2538.14,19797.48,15.9
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.3723,29/11/2017,USD,130.1266,1609.97,12557.73,10.09
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.76443,29/11/2017,USD,152.11,2093.71,16330.92,13.12
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),149.03597,29/11/2017,USD,18.91,2818.27,21982.51,17.66
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,29/11/2017,USD,193.41,171.41,1336.96,14.97
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,29/11/2017,USD,158.49,119.41,931.43,10.43
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,29/11/2017,USD,17.12,204.25,1593.15,17.84
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,29/11/2017,USD,188.2509,182.11,1420.44,15.9
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,29/11/2017,USD,130.1266,115.51,900.98,10.09
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,29/11/2017,USD,152.11,150.22,1171.7,13.12
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,29/11/2017,USD,18.91,202.21,1577.22,17.66
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.47686,29/11/2017,USD,193.41,1252.69,1252.69,14.97
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.50643,29/11/2017,USD,158.49,872.71,872.71,10.43
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,87.1917,29/11/2017,USD,17.12,1492.72,1492.72,17.84
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.06984,29/11/2017,USD,188.2509,1330.9,1330.9,15.9
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.48748,29/11/2017,USD,130.1266,844.19,844.19,10.09
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.21743,29/11/2017,USD,152.11,1097.84,1097.84,13.12
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),78.14926,29/11/2017,USD,18.91,1477.8,1477.8,17.66
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.27487,29/11/2017,USD,193.41,246.57,246.57,14.97
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.08387,29/11/2017,USD,158.49,171.78,171.78,10.43
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.16257,29/11/2017,USD,17.12,293.82,293.82,17.84
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.39143,29/11/2017,USD,188.2509,261.94,261.94,15.9
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27687,29/11/2017,USD,130.1266,166.15,166.15,10.09
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.42061,29/11/2017,USD,152.11,216.09,216.09,13.12
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.38164,29/11/2017,USD,18.91,290.87,290.87,17.66
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.36952,29/11/2017,USD,193.41,264.88,264.88,14.97
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.16436,29/11/2017,USD,158.49,184.54,184.54,10.43
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.43922,29/11/2017,USD,17.12,315.68,315.68,17.84
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.49507,29/11/2017,USD,188.2509,281.45,281.45,15.9
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.37218,29/11/2017,USD,130.1266,178.56,178.56,10.09
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.52637,29/11/2017,USD,152.11,232.18,232.18,13.12
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.52641,29/11/2017,USD,18.91,312.51,312.51,17.66
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.31041,29/11/2017,USD,193.41,2380.96,18571.46,14.97
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.50084,29/11/2017,USD,158.49,1664.28,12981.37,10.46
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,166.82671,29/11/2017,USD,17.12,2856.07,22277.37,17.95
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.43557,29/11/2017,USD,188.2509,2529.26,19728.21,15.9
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.32735,29/11/2017,USD,130.1266,1604.12,12512.11,10.08
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.66671,29/11/2017,USD,152.11,2078.84,16214.98,13.07
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.89203,29/11/2017,USD,18.91,2796.64,21813.78,17.58
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.47162,29/11/2017,USD,193.41,1445.09,11271.67,15.11
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.21572,29/11/2017,USD,158.49,985.13,7684.01,10.3
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,92.81751,29/11/2017,USD,17.12,1589.04,12394.48,16.62
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.90909,29/11/2017,USD,188.2509,1488.89,11613.37,15.57
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.42146,29/11/2017,USD,130.1266,965.73,7532.69,10.1
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),8.67544,29/11/2017,USD,152.11,1319.62,10293.05,13.8
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),93.47291,29/11/2017,USD,18.91,1767.57,13787.07,18.49
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,30.077,29/11/2017,USD,193.41,5817.19,45374.1,14.96
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.65602,29/11/2017,USD,158.49,4066.22,31716.54,10.46
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,407.59445,29/11/2017,USD,17.12,6978.02,54428.53,17.95
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.82609,29/11/2017,USD,188.2509,6179.54,48200.42,15.9
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,30.11865,29/11/2017,USD,130.1266,3919.24,30570.05,10.08
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.3908,29/11/2017,USD,152.11,5079.07,39616.78,13.07
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),361.33362,29/11/2017,USD,18.91,6832.82,53295.99,17.58
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,29/11/2017,USD,193.41,163.04,1271.75,14.97
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,29/11/2017,USD,158.49,113.59,886.03,10.43
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,29/11/2017,USD,17.12,194.29,1515.44,17.84
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,29/11/2017,USD,188.2509,173.22,1351.15,15.9
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,29/11/2017,USD,130.1266,109.88,857.07,10.09
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,29/11/2017,USD,152.11,142.89,1114.55,13.12
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,29/11/2017,USD,18.91,192.35,1500.34,17.66
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.62105,29/11/2017,USD,193.41,506.94,3954.11,14.96
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.23576,29/11/2017,USD,158.49,354.35,2763.9,10.46
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.51963,29/11/2017,USD,17.12,608.1,4743.15,17.95
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.86062,29/11/2017,USD,188.2509,538.51,4200.41,15.9
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.62464,29/11/2017,USD,130.1266,341.54,2663.98,10.08
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.90984,29/11/2017,USD,152.11,442.62,3452.4,13.07
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.4884,29/11/2017,USD,18.91,595.45,4644.48,17.58
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.00615,29/11/2017,USD,193.41,194.6,1517.88,14.96
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85859,29/11/2017,USD,158.49,136.08,1061.41,10.46
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.64098,29/11/2017,USD,17.12,233.53,1821.56,17.96
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.09824,29/11/2017,USD,188.2509,206.74,1612.61,15.9
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.00754,29/11/2017,USD,130.1266,131.11,1022.64,10.08
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.11725,29/11/2017,USD,152.11,169.94,1325.57,13.07
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),12.09058,29/11/2017,USD,18.91,228.63,1783.34,17.58
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,29/11/2017,USD,152.11,1885.48,14706.75,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.06375,29/11/2017,GBP,0.435,0.46,4.73,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.19815,29/11/2017,USD,1238.38,11390.8,88848.28,25.21
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,899.12176,29/11/2017,USD,13.31,11967.31,93345.02,26.48
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,349.88548,29/11/2017,USD,28.48,9964.74,77724.96,22.05
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,122.44509,28/11/2017,USD,96.9,11864.93,92546.45,26.26
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.743,29/11/2017,USD,193.41,1884.39,14698.27,14.96
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.31086,29/11/2017,USD,158.49,1317.19,10274.07,10.46
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,132.03405,29/11/2017,USD,17.12,2260.42,17631.3,17.95
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.63353,29/11/2017,USD,188.2509,2001.77,15613.82,15.9
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.75644,29/11/2017,USD,130.1266,1269.57,9902.66,10.08
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.81645,29/11/2017,USD,152.11,1645.29,12833.26,13.07
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),117.0486,29/11/2017,USD,18.91,2213.39,17264.43,17.58
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.76329,29/11/2017,USD,193.41,147.63,1151.5,14.97
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.65098,29/11/2017,USD,158.49,103.17,804.76,10.46
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.3428,29/11/2017,USD,17.12,177.07,1381.14,17.95
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.83303,29/11/2017,USD,188.2509,156.82,1223.19,15.9
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.76406,29/11/2017,USD,130.1266,99.42,775.51,10.08
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.84753,29/11/2017,USD,152.11,128.92,1005.56,13.07
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.16635,29/11/2017,USD,18.91,173.34,1352.02,17.57
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.18271,29/11/2017,USD,193.41,422.16,3292.83,14.96
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.86188,29/11/2017,USD,158.49,295.09,2301.7,10.46
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.57931,29/11/2017,USD,17.12,506.4,3949.9,17.95
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.38221,29/11/2017,USD,188.2509,448.45,3497.93,15.9
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.18575,29/11/2017,USD,130.1266,284.42,2218.51,10.08
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.42318,29/11/2017,USD,152.11,368.59,2875,13.07
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.22296,29/11/2017,USD,18.91,495.88,3867.83,17.58
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.22895,29/11/2017,USD,193.41,817.92,6379.79,15
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.57947,29/11/2017,USD,158.49,567.31,4425.02,10.4
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.78755,29/11/2017,USD,17.12,955.08,7449.65,17.52
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.57244,29/11/2017,USD,188.2509,860.77,6713.97,15.79
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.22864,29/11/2017,USD,130.1266,550.26,4292.02,10.09
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.74462,29/11/2017,USD,152.11,721.7,5629.29,13.24
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.78956,29/11/2017,USD,18.91,979.34,7638.86,17.96
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.95096,29/11/2017,USD,193.41,3085.08,24063.59,14.97
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.56103,29/11/2017,USD,158.49,2149.29,16764.44,10.43
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,214.73248,29/11/2017,USD,17.12,3676.22,28674.52,17.84
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.41138,29/11/2017,USD,188.2509,3277.71,25566.12,15.9
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.97715,29/11/2017,USD,130.1266,2079.05,16216.61,10.09
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.77478,29/11/2017,USD,152.11,2703.72,21089.03,13.12
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),192.4629,29/11/2017,USD,18.91,3639.47,28387.89,17.66
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.84835,29/11/2017,USD,193.41,2678.41,20891.59,14.97
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.77319,29/11/2017,USD,158.49,1865.93,14554.28,10.43
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.42443,29/11/2017,USD,17.12,3191.59,24894.37,17.84
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.11601,29/11/2017,USD,188.2509,2845.6,22195.7,15.9
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.87107,29/11/2017,USD,130.1266,1805,14078.96,10.09
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.43133,29/11/2017,USD,152.11,2347.26,18308.62,13.12
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),167.08827,29/11/2017,USD,18.91,3159.64,24645.19,17.66
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.60448,29/11/2017,USD,15.02,1105.54,8623.21,13.38
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),49.23554,29/11/2017,EUR,24.96,1228.92,11164.3,17.32
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.69285,29/11/2017,USD,30.14,1136.06,8861.29,13.75
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.127,29/11/2017,USD,174.54,2989.35,23316.9,36.18
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.62985,29/11/2017,USD,29.87,436.99,3408.55,5.29
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,7.02146,29/11/2017,USD,26.35,185.02,1443.12,2.24
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.10484,29/11/2017,EUR,69.35,839.47,7626.3,11.83
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,40.20955,29/11/2017,USD,15.02,603.95,4710.79,14.68
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,7.94907,29/11/2017,USD,174.54,1387.43,10821.96,33.73
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,21.52034,29/11/2017,USD,29.87,642.81,5013.94,15.63
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,13.64573,29/11/2017,USD,26.35,359.56,2804.61,8.74
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,17.86603,29/11/2017,USD,30.7,548.49,4278.2,13.33
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.07027,29/11/2017,EUR,69.35,490.32,4454.41,13.88
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,230.33948,29/11/2017,USD,15.02,3459.7,26985.65,15.43
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),105.15845,29/11/2017,EUR,24.96,2624.75,23844.98,13.64
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.81001,29/11/2017,USD,30.14,2465.75,19232.88,11
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.35429,29/11/2017,USD,174.54,6170.74,48131.75,27.52
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,19.0234,29/11/2017,USD,29.87,568.23,4432.19,2.53
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,43.07747,29/11/2017,USD,27.7,1193.25,9307.32,5.32
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.40369,28/11/2017,USD,175.9,598.71,4669.93,2.67
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.42922,29/11/2017,USD,15.46,254,1981.17,1.13
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.08082,29/11/2017,USD,26.35,54.83,427.67,0.24
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.66901,29/11/2017,USD,45.13,526.62,4107.65,2.35
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A2,40.9272,29/11/2017,USD,19.2671,788.55,6150.68,3.52
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,15.07258,29/11/2017,USD,30.7,462.73,3609.28,2.06
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.76686,29/11/2017,USD,51.08,1367.25,10664.56,6.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.98875,29/11/2017,EUR,69.35,1247.52,11333.28,6.48
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,96.42212,29/11/2017,USD,15.02,1448.26,11296.43,14.68
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,19.06161,29/11/2017,USD,174.54,3327.01,25950.7,33.73
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,51.60682,29/11/2017,USD,29.87,1541.5,12023.67,15.63
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,32.7242,29/11/2017,USD,26.35,862.28,6725.8,8.74
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,42.84413,29/11/2017,USD,30.7,1315.31,10259.46,13.33
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),16.95416,29/11/2017,EUR,69.35,1175.77,10681.47,13.88
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,48.10465,29/11/2017,USD,15.02,722.53,5635.75,26.75
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.75557,29/11/2017,EUR,24.96,193.58,1758.6,8.35
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.55123,29/11/2017,USD,30.14,528.99,4126.15,19.59
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.38989,29/11/2017,USD,174.54,591.67,4615.04,21.91
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.96108,29/11/2017,USD,12.77,25.04,195.34,0.93
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,4.00787,29/11/2017,USD,26.35,105.61,823.74,3.91
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.84441,29/11/2017,USD,45.13,83.24,649.26,3.08
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.75415,29/11/2017,USD,51.08,89.6,698.9,3.32
