Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),32.22325,24/01/2018,USD,152.32,4908.25,38284.31,12.42
30256,30256,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),348.90996,24/01/2018,USD,18.74,6538.57,51000.87,16.54
30256,30256,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.3231,24/01/2018,USD,208.25,2566.29,20017.03,15.23
30256,30256,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,10.47673,24/01/2018,USD,173.13,1813.84,14147.92,10.77
30256,30256,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.89413,24/01/2018,USD,18.56,3079,24016.16,18.28
30256,30256,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.45126,24/01/2018,USD,204.9372,2756.66,21501.98,16.37
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.34346,24/01/2018,USD,141.8483,1750.9,13657.01,10.39
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.73229,24/01/2018,USD,152.32,2091.7,16315.28,12.42
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),148.68812,24/01/2018,USD,18.74,2786.42,21734.04,16.54
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,24/01/2018,USD,208.25,184.56,1439.55,15.23
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,24/01/2018,USD,173.13,130.44,1017.47,10.77
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,24/01/2018,USD,18.56,221.43,1727.15,18.28
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,24/01/2018,USD,204.9372,198.25,1546.35,16.37
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,24/01/2018,USD,141.8483,125.92,982.14,10.39
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,24/01/2018,USD,152.32,150.43,1173.32,12.42
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,24/01/2018,USD,18.74,200.39,1563.04,16.54
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.41226,24/01/2018,USD,208.25,1335.35,1335.35,15.23
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.45151,24/01/2018,USD,173.13,943.82,943.82,10.77
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,86.32196,24/01/2018,USD,18.56,1602.14,1602.14,18.28
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,6.99932,24/01/2018,USD,204.9372,1434.42,1434.42,16.37
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.42276,24/01/2018,USD,141.8483,911.06,911.06,10.39
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.14543,24/01/2018,USD,152.32,1088.39,1088.39,12.42
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),77.36972,24/01/2018,USD,18.74,1449.91,1449.91,16.54
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26212,24/01/2018,USD,208.25,262.84,262.84,15.24
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07302,24/01/2018,USD,173.13,185.77,185.77,10.77
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,16.99057,24/01/2018,USD,18.56,315.34,315.34,18.28
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.3775,24/01/2018,USD,204.9372,282.3,282.3,16.36
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.26405,24/01/2018,USD,141.8483,179.3,179.3,10.39
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.40635,24/01/2018,USD,152.32,214.22,214.22,12.42
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.22764,24/01/2018,USD,18.74,285.37,285.37,16.54
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.35415,24/01/2018,USD,208.25,282,282,15.23
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15129,24/01/2018,USD,173.13,199.32,199.32,10.77
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.23238,24/01/2018,USD,18.56,338.39,338.39,18.28
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.47832,24/01/2018,USD,204.9372,302.96,302.96,16.37
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.35679,24/01/2018,USD,141.8483,192.46,192.46,10.4
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.50922,24/01/2018,USD,152.32,229.88,229.88,12.42
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.34091,24/01/2018,USD,18.74,306.23,306.23,16.54
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,24/01/2018,USD,208.25,2538.07,19796.96,15.23
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,24/01/2018,USD,173.13,1799.88,14039.04,10.8
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,24/01/2018,USD,18.56,3065.42,23910.26,18.39
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,24/01/2018,USD,204.9372,2725.98,21262.66,16.36
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,24/01/2018,USD,141.8483,1731.17,13503.13,10.39
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,24/01/2018,USD,152.32,2060.95,16075.4,12.37
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,24/01/2018,USD,18.74,2743.85,21402.04,16.46
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,8.37236,24/01/2018,USD,208.25,1743.54,13599.64,15.38
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.94635,24/01/2018,USD,173.13,1202.62,9380.45,10.61
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,102.99942,24/01/2018,USD,18.56,1911.67,14911.02,16.86
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.83996,24/01/2018,USD,204.9372,1811.64,14130.77,15.98
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,8.31581,24/01/2018,USD,141.8483,1179.58,9200.75,10.4
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.85218,24/01/2018,USD,152.32,1500.68,11705.34,13.24
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),106.13705,24/01/2018,USD,18.74,1989.01,15514.26,17.54
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.77698,24/01/2018,USD,208.25,6201.06,48368.24,15.23
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.4001,24/01/2018,USD,173.13,4397.52,34300.65,10.8
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,403.5287,24/01/2018,USD,18.56,7489.49,58418.04,18.39
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.49865,24/01/2018,USD,204.9372,6660.18,51949.42,16.36
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.81822,24/01/2018,USD,141.8483,4229.66,32991.38,10.39
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.05773,24/01/2018,USD,152.32,5035.35,39275.76,12.37
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),357.72932,24/01/2018,USD,18.74,6703.85,52290.01,16.46
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,24/01/2018,USD,208.25,175.55,1369.33,15.23
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,24/01/2018,USD,173.13,124.09,967.87,10.77
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,24/01/2018,USD,18.56,210.63,1642.9,18.28
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,24/01/2018,USD,204.9372,188.58,1470.92,16.36
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,24/01/2018,USD,141.8483,119.78,934.27,10.39
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,24/01/2018,USD,152.32,143.09,1116.09,12.42
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,24/01/2018,USD,18.74,190.62,1486.85,16.54
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.5949,24/01/2018,USD,208.25,540.39,4215.03,15.23
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.21346,24/01/2018,USD,173.13,383.22,2989.09,10.8
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.16532,24/01/2018,USD,18.56,652.67,5090.81,18.39
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.83209,24/01/2018,USD,204.9372,580.4,4527.12,16.36
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.59846,24/01/2018,USD,141.8483,368.59,2874.98,10.39
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,24/01/2018,USD,152.32,438.8,3422.68,12.37
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,24/01/2018,USD,18.74,584.21,4556.81,16.46
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,24/01/2018,USD,208.25,205.87,1605.8,15.23
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,24/01/2018,USD,173.13,146.07,1139.33,10.8
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,24/01/2018,USD,18.56,248.77,1940.43,18.4
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,24/01/2018,USD,204.9372,221.16,1725.05,16.36
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,24/01/2018,USD,141.8483,140.43,1095.34,10.39
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,24/01/2018,USD,152.32,167.21,1304.22,12.37
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,24/01/2018,USD,18.74,222.63,1736.53,16.47
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,24/01/2018,USD,152.32,1870.95,14593.38,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.06111,24/01/2018,GBP,0.4351,0.46,5.01,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,24/01/2018,USD,1359.91,12379.68,96561.52,25.48
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,24/01/2018,USD,13.92,12386.74,96616.54,25.5
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,24/01/2018,USD,31.52,10914.68,85134.48,22.47
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,23/01/2018,USD,106.46,12901.09,100628.49,26.55
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,24/01/2018,USD,208.25,2008.74,15668.17,15.23
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,24/01/2018,USD,173.13,1424.51,11111.15,10.8
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,24/01/2018,USD,18.56,2426.11,18923.64,18.39
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,24/01/2018,USD,204.9372,2157.47,16828.25,16.36
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,24/01/2018,USD,141.8483,1370.13,10687.01,10.39
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,24/01/2018,USD,152.32,1631.13,12722.8,12.37
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,24/01/2018,USD,18.74,2171.61,16938.56,16.46
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,24/01/2018,USD,208.25,156.12,1217.74,15.23
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,24/01/2018,USD,173.13,110.69,863.41,10.8
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,24/01/2018,USD,18.56,188.53,1470.53,18.39
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,24/01/2018,USD,204.9372,167.68,1307.87,16.36
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,24/01/2018,USD,141.8483,106.44,830.26,10.39
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,24/01/2018,USD,152.32,126.79,988.99,12.37
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,24/01/2018,USD,18.74,168.71,1315.91,16.46
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,24/01/2018,USD,208.25,450.02,3510.12,15.23
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,24/01/2018,USD,173.13,319.13,2489.23,10.8
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,24/01/2018,USD,18.56,543.52,4239.42,18.39
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,24/01/2018,USD,204.9372,483.33,3770.01,16.36
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,24/01/2018,USD,141.8483,306.95,2394.23,10.39
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,24/01/2018,USD,152.32,365.42,2850.24,12.37
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,24/01/2018,USD,18.74,486.52,3794.83,16.46
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,24/01/2018,USD,208.25,892.24,6959.45,15.27
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,24/01/2018,USD,173.13,627.43,4893.93,10.74
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,24/01/2018,USD,18.56,1046.5,8162.66,17.91
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,24/01/2018,USD,204.9372,948.67,7399.65,16.24
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,24/01/2018,USD,141.8483,607.66,4739.78,10.4
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,24/01/2018,USD,152.32,734.28,5727.38,12.57
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,24/01/2018,USD,18.74,985.76,7688.89,16.87
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,24/01/2018,USD,208.25,3288.65,25651.49,15.23
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,24/01/2018,USD,173.13,2324.4,18130.32,10.77
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,24/01/2018,USD,18.56,3945.68,30776.31,18.28
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,24/01/2018,USD,204.9372,3532.65,27554.64,16.37
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,24/01/2018,USD,141.8483,2243.72,17501.05,10.39
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,24/01/2018,USD,152.32,2680.45,20907.5,12.42
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,24/01/2018,USD,18.74,3570.78,27852.06,16.54
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,24/01/2018,USD,208.25,2874.57,22421.65,15.24
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,24/01/2018,USD,173.13,2031.68,15847.07,10.77
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,24/01/2018,USD,18.56,3448.81,26900.74,18.28
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,24/01/2018,USD,204.9372,3087.78,24084.69,16.37
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,24/01/2018,USD,141.8483,1961.2,15297.38,10.39
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,24/01/2018,USD,152.32,2342.88,18274.43,12.42
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,24/01/2018,USD,18.74,3121.08,24344.4,16.54
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,24/01/2018,USD,16.22,1181.96,9219.26,13.07
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,24/01/2018,EUR,25.78,1256.63,11953.7,16.95
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,24/01/2018,USD,33.93,1266.16,9876.06,14.01
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,24/01/2018,USD,196.8,3539.08,27604.84,39.15
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,24/01/2018,USD,32.72,473.91,3696.53,5.24
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,24/01/2018,EUR,71.62,858.3,8164.59,11.58
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,24/01/2018,USD,16.22,732,5709.58,14.59
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,23/01/2018,USD,211.53,53.82,419.79,1.07
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,24/01/2018,USD,33.93,40.3,314.35,0.8
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,24/01/2018,USD,196.8,2098.95,16371.78,41.84
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,24/01/2018,GBP,31.17,18.88,204.98,0.52
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,24/01/2018,USD,32.72,744.45,5806.69,14.84
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,24/01/2018,USD,48.43,26.77,208.82,0.53
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,24/01/2018,USD,20.41,27.29,212.82,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,24/01/2018,USD,30.68,584.65,4560.27,11.65
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,24/01/2018,USD,54.97,26.74,208.56,0.53
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,24/01/2018,EUR,71.62,537.5,5112.94,13.07
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,24/01/2018,USD,16.22,3698.84,28850.94,15.14
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,24/01/2018,EUR,25.78,2683.94,25531.01,13.4
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,24/01/2018,USD,33.93,2748.13,21435.38,11.25
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,24/01/2018,USD,69.1714,395.2,3082.54,1.62
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,24/01/2018,USD,196.8,7851.75,61243.61,32.14
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,24/01/2018,USD,32.72,616.24,4806.65,2.52
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,23/01/2018,USD,190,640.25,4993.95,2.62
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,24/01/2018,USD,16,260.25,2029.91,1.07
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,24/01/2018,USD,48.43,559.49,4364.04,2.29
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,24/01/2018,USD,20.9467,848.74,6620.16,3.47
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,24/01/2018,USD,54.97,1466.52,11438.88,6
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,24/01/2018,USD,42.15,512.75,3999.42,2.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,24/01/2018,EUR,71.62,1275.5,12133.23,6.37
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,24/01/2018,USD,16.22,1722.71,13437.11,14.15
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,24/01/2018,USD,69.1714,1086.12,8471.75,8.92
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,24/01/2018,EUR,46.41,50.81,483.32,0.51
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,23/01/2018,USD,192.87,64.59,503.79,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,24/01/2018,USD,196.8,5622.47,43855.26,46.19
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,24/01/2018,GBP,31.17,45.31,491.95,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,24/01/2018,USD,32.72,1785.21,13924.67,14.66
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,24/01/2018,USD,31.37,65.14,508.07,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,24/01/2018,USD,31.52,64.99,506.9,0.53
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,24/01/2018,USD,42.15,65.61,511.79,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,24/01/2018,EUR,71.62,1288.88,12260.49,12.91
